LOAN_ID,CIVILIAN_NONINSTITUTIONAL_POPULATION,EMPLOYMENT,EMPLOYMENT_POPULATION_RATIO,LABOR_FORCE,LABOR_FORCE_PARTICIPATION_RATE,UNEMPLOYMENT,UNEMPLOYMENT_RATE
144613958,3489083.0,59733.27167630058,56.55,62116.653179190755,59.0,2383.3815028901736,4.5127167630057805
145168020,1.9559653E7,375222.5489690722,60.0,391413.46649484534,62.8,16190.917525773197,4.639948453608248
140322009,1.9544434E7,375603.0798969072,59.975,391039.20360824745,62.7,15436.123711340206,4.175515463917526
140290160,1.122422E7,427864.18536585366,58.0,444331.6,60.35,16467.414634146342,3.557073170731707
139849070,1.9544434E7,375603.0798969072,59.975,391039.20360824745,62.7,15436.123711340206,4.175515463917526
139050265,7064945.0,150556.15328467154,60.15,156456.62773722628,62.5,5900.474452554745,3.826277372262773
143903732,1475902.0,45882.403361344535,67.55000000000001,47252.470588235294,69.6,1370.0672268907563,2.809243697478992
139936540,1.122422E7,427864.18536585366,58.0,444331.6,60.35,16467.414634146342,3.557073170731707
144984597,5350182.0,105036.387283237,59.5,108528.2774566474,61.5,3491.8901734104047,3.5589595375722545
144796092,4030544.0,114185.17346938775,56.5,118270.22448979592,58.45,4085.0510204081634,3.7132653061224485
139406882,1.0016704E7,168247.28222996515,61.75,175188.3205574913,64.35,6941.038327526132,4.113588850174216
144324926,1.9559653E7,375222.5489690722,60.0,391413.46649484534,62.8,16190.917525773197,4.639948453608248
144396088,2.1749117E7,148069.78793418646,61.7,153587.72943327238,64.0,5517.941499085923,3.847166361974406
140495875,5952610.0,230287.15254237287,61.55,240023.83050847458,64.25,9736.677966101695,4.264406779661017
139809267,1.9544434E7,375603.0798969072,59.975,391039.20360824745,62.7,15436.123711340206,4.175515463917526
140081723,1.0267051E7,193036.78494623656,60.1,200962.0,62.6,7925.215053763441,3.9155913978494623
140231589,1.9544434E7,375603.0798969072,59.975,391039.20360824745,62.7,15436.123711340206,4.175515463917526
144513560,3579871.0,92426.64761904762,55.8,96640.33333333333,58.400000000000006,4213.685714285714,4.878095238095239
143987184,1.1215534E7,428282.0780487805,58.125,445490.73658536584,60.6,17208.658536585364,4.009268292682926
145028313,5624222.0,66690.4475,65.55,68641.9675,67.65,1951.52,2.9915
139588678,8113343.0,99910.18253968254,60.150000000000006,103646.17857142857,62.4,3735.996031746032,3.8845238095238095
139649366,9221933.0,175957.65106382978,59.95,183601.9744680851,62.6,7644.3234042553195,4.171489361702127
144782287,2.1749117E7,148069.78793418646,61.7,153587.72943327238,64.0,5517.941499085923,3.847166361974406
144095960,5227002.0,94701.70879120879,62.55,98114.15934065935,64.85,3412.4505494505493,3.544505494505495
139649761,1453515.0,40635.04494382023,51.55,42597.33707865168,54.150000000000006,1962.2921348314608,4.691011235955056
144715148,5227002.0,94701.70879120879,62.55,98114.15934065935,64.85,3412.4505494505493,3.544505494505495
139608231,1.0267051E7,193036.78494623656,60.1,200962.0,62.6,7925.215053763441,3.9155913978494623
144478923,1.9559653E7,375222.5489690722,60.0,391413.46649484534,62.8,16190.917525773197,4.639948453608248
139720878,1.9544434E7,375603.0798969072,59.975,391039.20360824745,62.7,15436.123711340206,4.175515463917526
139273199,3580429.0,92091.79047619048,55.65,97261.54285714286,58.7,5169.752380952381,5.944761904761904
140877203,4615678.0,101504.8476821192,65.45,104120.22516556291,67.25,2615.3774834437086,2.411258278145695
140834787,1.0267051E7,193036.78494623656,60.1,200962.0,62.6,7925.215053763441,3.9155913978494623
136741026,1.0016942E7,167989.76306620208,61.650000000000006,175507.05226480836,64.4,7517.289198606271,4.541463414634147
140879775,6642278.0,98593.515,63.4,101527.59,65.25,2934.075,3.184
143753532,5651475.0,251695.04615384617,58.7,263999.9846153846,61.650000000000006,12304.938461538462,5.7784615384615385
139682685,1632230.0,69512.90909090909,54.75,72949.69696969698,57.5,3436.787878787879,4.866666666666667
139329821,3849700.0,75158.8125,55.5,77982.23611111111,57.65,2823.4236111111113,3.8583333333333334
138953929,2335366.0,51377.433070866144,56.0,53151.55118110236,58.05,1774.1181102362204,3.710236220472441
144572848,7067580.0,152241.5693430657,60.650000000000006,157848.66423357665,62.9,5607.094890510949,3.654014598540146
143106589,862607.0,68310.22448979592,62.05,70797.12244897959,64.35,2486.8979591836733,3.577551020408163
139447518,1.122422E7,427864.18536585366,58.0,444331.6,60.35,16467.414634146342,3.557073170731707
140998540,2.1660609E7,146805.10786106033,61.5,152406.89945155394,63.849999999999994,5601.791590493602,3.897989031078611
139343635,1.95378705E7,372985.5051546392,59.7,389568.44329896907,62.5,16582.938144329895,4.655154639175258
139338808,4750029.0,271284.5833333333,65.25,282614.4375,67.9,11329.854166666666,4.26875
145519371,1.9559653E7,375222.5489690722,60.0,391413.46649484534,62.8,16190.917525773197,4.639948453608248
140649266,5217512.0,94809.63186813187,62.650000000000006,97934.97252747252,64.8,3125.3406593406594,3.1302197802197798
145060267,4506341.0,120132.41911764706,66.75,124105.29411764706,68.94999999999999,3972.875,3.197058823529412
140567194,3014315.0,71115.14814814815,59.0,73314.74814814815,60.849999999999994,2199.6,2.988888888888889
145387653,1.0271058E7,193465.688172043,60.2,201189.79032258064,62.65,7724.102150537635,3.9919354838709675
145291108,3579871.0,92426.64761904762,55.8,96640.33333333333,58.400000000000006,4213.685714285714,4.878095238095239
145211685,7985583.0,154662.7142857143,59.25,161071.6294642857,61.7,6408.915178571428,4.419642857142857
145056923,1.9559653E7,375222.5489690722,60.0,391413.46649484534,62.8,16190.917525773197,4.639948453608248
140312525,1.0016704E7,168247.28222996515,61.75,175188.3205574913,64.35,6941.038327526132,4.113588850174216
140265175,2.1660609E7,146805.10786106033,61.5,152406.89945155394,63.849999999999994,5601.791590493602,3.897989031078611
139762127,9221933.0,175957.65106382978,59.95,183601.9744680851,62.6,7644.3234042553195,4.171489361702127
145079586,1.0012732E7,168001.50522648083,61.75,175687.0592334495,64.55000000000001,7685.554006968641,4.8567944250871085
144251454,2.1749117E7,148069.78793418646,61.7,153587.72943327238,64.0,5517.941499085923,3.847166361974406
139963546,2386101.0,222708.88888888888,60.7,232876.63888888888,63.45,10167.75,3.994444444444444
139707369,5336029.0,103856.07514450866,59.0,107503.15028901734,61.1,3647.0751445086707,3.6508670520231217
